step,track_id,innov_x,innov_y,S00,S01,S10,S11
126,1,3.9858996279541827,3.2890924732196787,9.4944480663950124,0,0,9.4944480663950124
126,2,-5.9409046027354009,-4.5969073073645719,9.4809940563601511,0,0,9.4809940563601511
127,1,-1.1752724918477426,-6.9870453346325023,9.4922496098924594,0,0,9.4922496098924594
127,2,0.27193945343965709,0.38547185053244265,9.4792157222946329,0,0,9.4792157222946329
128,1,-5.7050330664802686,-3.3078738655366617,9.4901858195692359,0,0,9.4901858195692359
128,2,4.4449062608914929,2.1236739713943229,9.4775782557863302,0,0,9.4775782557863302
129,1,0,0,0,0,0,0
129,2,0.05643576770100367,-0.851363238692605,9.4760725617297137,0,0,9.4760725617297137
130,1,-2.0946253462547091,-0.88412539734198081,9.5128061650990769,0,0,9.5128061650990769
130,2,7.9914714697403042,0.90020849853605178,9.474690055124924,0,0,9.474690055124924
131,1,4.8818916054335801,0.45463826176202887,9.5095489159464535,0,0,9.5095489159464535
131,2,5.0767414990052515,-1.0455745469411888,9.4734226275272473,0,0,9.4734226275272473
132,1,0,0,0,0,0,0
132,2,-0.84264219449519118,3.9713181672616802,9.4722626170912907,0,0,9.4722626170912907
133,1,-0.61656864080839568,-1.5110636410578018,9.5318959954428699,0,0,9.5318959954428699
133,2,1.4543057366260825,0.72525840704209787,9.4712027817289623,0,0,9.4712027817289623
134,1,-4.1428456963045903,3.5011400510728521,9.5273871578445632,0,0,9.5273871578445632
134,2,3.3612494309098295,-0.46544742259432481,9.4702362749634155,0,0,9.4702362749634155
135,1,-2.9758528827422595,-0.048246270367248059,9.523134648071121,0,0,9.523134648071121
135,2,-0.19544288375444552,1.4531375566441687,9.4693566241156262,0,0,9.4693566241156262
136,1,-4.9900744525446115,-2.7370226413047805,9.5191245869071643,0,0,9.5191245869071643
136,2,0,0,0,0,0,0
137,1,-3.2487808604190604,-4.9994891633965617,9.5153440078038383,0,0,9.5153440078038383
137,2,-2.0342378477183587,1.4175800192431358,9.4921746735134089,0,0,9.4921746735134089
138,1,-2.9738885484586319,-0.54569985499344409,9.5117807688946225,0,0,9.5117807688946225
138,2,-1.9979819830425782,2.4695620874036197,9.4901816548843918,0,0,9.4901816548843918
139,1,-4.4416190753969289,2.9732203969531055,9.5084234755761869,0,0,9.5084234755761869
139,2,-0.53337011791939659,-6.946493572237987,9.4883060789607185,0,0,9.4883060789607185
140,1,3.233437481910272,2.0619763133518738,9.505261412269963,0,0,9.505261412269963
140,2,0.29380276726742238,-2.9872972375710107,9.4865418982887899,0,0,9.4865418982887899
141,1,1.4561378547912298,6.9639228597779566,9.5022844821816062,0,0,9.5022844821816062
141,2,-5.0813934392767166,0.8160346893231224,9.4848833607014083,0,0,9.4848833607014083
142,1,-0.22801645570341122,-4.2831342455838399,9.4994831540437765,0,0,9.4994831540437765
142,2,-0.02141240786034615,-2.9151849785308963,9.4833249904392947,0,0,9.4833249904392947
143,1,-1.3966215074701793,2.9191907299132267,9.4968484149690813,0,0,9.4968484149690813
143,2,-0.091405917509483459,4.256997147960937,9.4818615711662524,0,0,9.4818615711662524
144,1,0,0,0,0,0,0
144,2,0.34394737372628725,-3.0966077219504529,9.4804881306580686,0,0,9.4804881306580686
145,1,-4.1004872582982159,1.3505061329233059,9.5190569765721165,0,0,9.5190569765721165
145,2,0.7292377872364213,1.5584673524090351,9.4791999269707556,0,0,9.4791999269707556
146,1,0.44466973744564342,-0.41863039618741821,9.5152400805360564,0,0,9.5152400805360564
146,2,-2.3948470707671348,0.16950047201649665,9.4779924359160468,0,0,9.4779924359160468
147,1,-0.06047374094662672,-0.40234304036110824,9.511643141414222,0,0,9.511643141414222
147,2,2.410754105911181,-0.5300453110513268,9.4768613396916965,0,0,9.4768613396916965
148,1,-2.4623774249937824,2.8479030919624511,9.5082546898727927,0,0,9.5082546898727927
148,2,-4.8425484189727612,-3.8266262821997596,9.475802516531294,0,0,9.475802516531294
149,1,2.4755631392649846,0.06148814472587899,9.5050639338925293,0,0,9.5050639338925293
149,2,-3.8944932143733588,-0.35655473798696202,9.4748120312536468,0,0,9.4748120312536468
150,1,-2.6366655641004044,-4.8760293434363522,9.5020606987724019,0,0,9.5020606987724019
150,2,-0.1700243849102705,-0.057784982801056428,9.4738861266051977,0,0,9.4738861266051977
151,1,0,0,0,0,0,0
151,2,-2.5530430170520049,-0.57941984436147487,9.4730212153009603,0,0,9.4730212153009603
152,1,-2.8973586850622155,4.4396419308350996,9.5241081101114027,0,0,9.5241081101114027
152,2,1.5337863232891493,-4.2218777482703871,9.4722138726801308,0,0,9.4722138726801308
153,1,-0.17045970425287038,6.3394814669555704,9.5199196055943176,0,0,9.5199196055943176
153,2,-2.8662806989825,-0.27065274973424147,9.4714608299020533,0,0,9.4714608299020533
154,1,3.6664703551945905,1.1221366424181407,9.5159751023285075,0,0,9.5159751023285075
154,2,-1.7446684821066007,2.7243811297112366,9.4707589676167121,0,0,9.4707589676167121
155,1,-4.6903030386374667,-2.3804637132538531,9.5122615098034533,0,0,9.5122615098034533
155,2,1.0496411727570418,-1.5563332105160979,9.4701053100515846,0,0,9.4701053100515846
156,1,-3.8678952260275921,-1.1194292681186158,9.5087665582104073,0,0,9.5087665582104073
156,2,-2.8097949085131049,3.8265158005542794,9.4694970194635104,0,0,9.4694970194635104
